"Nível Territorial (Código)","Nível Territorial","Brasil, Grande Região e Unidade da Federação (Código)","Brasil, Grande Região e Unidade da Federação","Variável (Código)","Variável","Trimestre (Código)","Trimestre","Unidade de Medida (Código)","Unidade de Medida","Força de trabalho","Força de trabalho - desocupada","Força de trabalho - ocupada","Total","PercentualDesocupapdo"
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",10244,637,9607,16385,0.0621827411167513
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",10181,757,9424,16419,0.0743541891759159
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",10437,726,9711,16459,0.0695602184535786
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",10399,652,9746,16501,0.0626983363784979
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",10327,590,9736,16602,0.0571317904522126
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",10337,730,9607,16630,0.0706201025442585
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",10391,709,9682,16716,0.0682321239534212
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",10356,709,9646,16784,0.0684627269215913
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",10413,650,9763,16835,0.0624219725343321
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",10453,861,9592,16887,0.0823686979814407
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",10578,830,9748,16928,0.0784647381357535
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",10741,928,9814,17016,0.0863979145330975
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",10704,995,9709,17091,0.0929559043348281
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",10699,1193,9506,17140,0.111505748200766
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",10864,1188,9677,17192,0.109351988217968
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",10875,1219,9656,17132,0.112091954022989
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",10867,1207,9660,17163,0.111070212570167
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",10907,1491,9416,17177,0.136701201063537
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",11005,1340,9665,17254,0.121762835074966
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",11063,1360,9703,17292,0.12293229684534
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",11090,1181,9909,17374,0.106492335437331
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",11105,1402,9703,17359,0.126249437190455
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",11181,1207,9974,17446,0.107950988283696
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",11185,1089,10095,17436,0.097362539114886
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",11113,1073,10040,17440,0.0965535858903986
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",11071,1235,9836,17470,0.11155270526601
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",11269,1077,10193,17569,0.0955719229745319
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",11342,1123,10219,17595,0.0990125198377711
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",11314,1071,10243,17641,0.0946614813505392
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",11145,1283,9862,17690,0.11511888739345
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",10342,1338,9004,17715,0.12937536259911
"3","Unidade da Federação","31","Minas Gerais","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",10433,1392,9041,17807,0.133422793060481
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",1856,142,1715,2924,0.0765086206896552
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",1907,138,1768,2924,0.0723649711588883
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",1919,133,1787,2938,0.0693069306930693
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",1934,129,1805,2966,0.0667011375387797
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",1930,150,1780,2982,0.077720207253886
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",1954,149,1805,2998,0.0762538382804504
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",1980,142,1838,3021,0.0717171717171717
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",1917,113,1803,3032,0.0589462702138758
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",1920,121,1799,3034,0.0630208333333333
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",1939,126,1813,3044,0.0649819494584837
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",1930,112,1818,3059,0.0580310880829016
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",1904,115,1788,3065,0.0603991596638655
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",1922,133,1789,3083,0.0691987513007284
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",1951,129,1821,3115,0.0661199384930805
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",1935,158,1777,3119,0.0816537467700258
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",1936,176,1760,3144,0.0909090909090909
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",1945,215,1730,3161,0.110539845758355
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",1983,228,1755,3156,0.114977307110439
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",1949,248,1701,3159,0.127244740892766
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",1999,272,1727,3178,0.136068034017009
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",1987,287,1700,3194,0.14443885254152
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",2066,276,1790,3202,0.133591481122943
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",2093,272,1821,3209,0.129956999522217
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",2060,239,1821,3199,0.116019417475728
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",2062,258,1803,3207,0.125121241513094
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",2092,252,1840,3227,0.120458891013384
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",2113,237,1875,3235,0.112162801703739
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",2105,215,1890,3230,0.102137767220903
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",2137,260,1878,3234,0.121665886757136
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",2187,239,1947,3240,0.109282121627801
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",2157,228,1930,3247,0.105702364394993
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",2154,222,1932,3287,0.103064066852368
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",2136,238,1898,3301,0.111423220973783
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",2006,247,1759,3352,0.123130608175474
"3","Unidade da Federação","32","Espírito Santo","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",2060,286,1774,3365,0.138834951456311
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",8011,681,7330,13470,0.0850081138434652
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",8081,600,7481,13526,0.0742482366043807
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",8025,594,7431,13583,0.074018691588785
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",8042,543,7498,13606,0.0675205172842576
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",8056,582,7474,13665,0.0722442899702085
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",8038,555,7483,13670,0.0690470266235382
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",8074,550,7523,13713,0.0681198910081744
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",7948,489,7459,13753,0.0615249119275289
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",8049,537,7512,13789,0.0667163622810287
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",8017,516,7501,13886,0.0643632281402021
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",8035,492,7542,13975,0.0612321095208463
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",7998,462,7536,14063,0.0577644411102776
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",8034,526,7508,14165,0.0654717450833956
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",8165,587,7578,14184,0.0718922229026332
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",8211,676,7535,14183,0.082328583607356
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",8227,702,7525,14145,0.0853287954296827
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",8262,827,7435,14187,0.100096828854999
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",8329,948,7381,14187,0.113819185976708
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",8345,1010,7335,14203,0.121030557219892
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",8457,1136,7321,14274,0.134326593354617
"3","Unidade da Federação","33","Rio de Janeiro","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",8527,1237,7290,14366,0.145068605605723
